id	pop	alpha	pvalue	test
ENSG00000009724	EUR	0.25	0.7300140435458231	imp2
ENSG00000009790	EUR	0.562	0.42253331538565	std
ENSG00000009790	EUR	0.75	0.19838056680162075	emkt1
ENSG00000009790	EUR	0.625	0.4003230582850997	emkt2
ENSG00000009790	EUR	0.875	0.23516483516483555	fww1
ENSG00000009790	EUR	0.8125	0.505494505494505	fww2
ENSG00000009790	EUR	0.875	0.06977851869492764	imp1
ENSG00000009790	EUR	0.812	0.1748035246487265	imp2
ENSG00000010072	EUR	-2.889	0.22318840579710042	std
ENSG00000010165	EUR	-1.083	0.6727688787185313	std
ENSG00000010165	EUR	-0.6666666666666667	0.6791851752142483	emkt1
ENSG00000010165	EUR	-0.6666666666666667	0.6791851752142483	emkt2
ENSG00000010165	EUR	-0.11111111111111116	0.9999999999999991	fww1
ENSG00000010165	EUR	0.16666666666666663	0.9999999999999994	fww2
ENSG00000010165	EUR	-0.111	1.0	imp1
ENSG00000010165	EUR	0.167	1.0	imp2
ENSG00000010803	EUR	-4.4	0.27450980392156976	std
ENSG00000010932	EUR	-0.125	1.0	std
ENSG00000011007	EUR	-0.433	0.6123137105712323	std
ENSG00000011007	EUR	-0.023391812865497075	0.999999999999862	emkt1
ENSG00000011007	EUR	-0.023391812865497075	0.999999999999862	emkt2
ENSG00000011007	EUR	0.6929824561403508	0.5581331503088434	fww1
ENSG00000011007	EUR	0.6929824561403508	0.5581331503088434	fww2
ENSG00000011007	EUR	0.693	0.15295994493418683	imp1
ENSG00000011007	EUR	0.693	0.15295994493418683	imp2
ENSG00000011021	EUR	-0.333	0.7391072205832444	std
ENSG00000014914	EUR	-5.0	0.13132094943240483	std
ENSG00000014914	EUR	-3.5	0.28005817711700015	emkt1
ENSG00000014914	EUR	-3.5	0.28005817711700015	emkt2
ENSG00000014914	EUR	-0.5	0.9999999999999991	fww1
ENSG00000014914	EUR	-0.5	0.9999999999999991	fww2
ENSG00000014914	EUR	-0.5	0.9999999999999996	imp1
ENSG00000014914	EUR	-0.5	0.9999999999999996	imp2
ENSG00000016490	EUR	-1.829	0.2851631909003049	std
ENSG00000016490	EUR	-1.5714285714285716	0.28516319090030307	emkt1
ENSG00000016490	EUR	-0.8	1.0	fww1
ENSG00000016490	EUR	-0.8	0.7035671018979659	imp1
ENSG00000016602	EUR	-0.881	0.5289953270215051	std
ENSG00000018625	EUR	-2.438	0.37826086956521626	std
ENSG00000021852	EUR	-2.5	0.14213457787235223	std
ENSG00000021852	EUR	-2.2666666666666666	0.15024273577496933	emkt1
ENSG00000021852	EUR	-2.2666666666666666	0.15024273577496933	emkt2
ENSG00000021852	EUR	-0.3999999999999999	1.0	fww1
ENSG00000021852	EUR	-0.3999999999999999	1.0	fww2
ENSG00000021852	EUR	-0.4	0.9999999999999999	imp1
ENSG00000021852	EUR	-0.4	0.9999999999999999	imp2
ENSG00000023572	EUR	-3.0	0.5238095238095228	std
ENSG00000023902	EUR	-3.5	0.2929292929292926	std
ENSG00000026751	EUR	-1.333	0.628482972136226	std
ENSG00000027644	EUR	-2.054	0.11276837153701776	std
ENSG00000027869	EUR	0.25	0.9999999999999989	std
ENSG00000028137	EUR	-5.667	0.14479638009049836	std
ENSG00000028137	EUR	-4.333333333333333	0.16176470588235323	emkt1
ENSG00000028137	EUR	-1.6666666666666665	0.9999999999999998	fww1
ENSG00000028137	EUR	-1.667	0.56043956043956	imp1
ENSG00000031698	EUR	-3.0	0.999999999999999	std
ENSG00000033122	EUR	-2.077	0.6194546194546174	std
ENSG00000034971	EUR	-0.469	0.7244346966634484	std
ENSG00000034971	EUR	-0.4693877551020409	0.7244346966634524	emkt1
ENSG00000034971	EUR	-0.1428571428571428	1.0	fww1
ENSG00000034971	EUR	-0.143	1.0	imp1
ENSG00000036549	EUR	-0.556	1.0	std
ENSG00000040487	EUR	-2.5	0.5384615384615379	std
ENSG00000040487	EUR	-2.0	0.5594405594405599	emkt1
ENSG00000040487	EUR	-2.0	0.5594405594405599	emkt2
ENSG00000040487	EUR	-1.0	1.0	fww1
ENSG00000040487	EUR	-1.0	1.0	fww2
ENSG00000040487	EUR	-1.0	0.9999999999999997	imp1
ENSG00000040487	EUR	-1.0	0.9999999999999997	imp2
ENSG00000042781	EUR	-0.72	0.046184407289328155	std
ENSG00000042781	EUR	-0.5762195121951221	0.10721910343334923	emkt1
ENSG00000042781	EUR	-0.6836890243902438	0.061430133826369145	emkt2
ENSG00000042781	EUR	-0.009765625	1.0	fww1
ENSG00000042781	EUR	-0.46875	0.5853713198378411	fww2
ENSG00000042781	EUR	-0.01	1.0	imp1
ENSG00000042781	EUR	-0.469	0.17735089898227127	imp2
ENSG00000043514	EUR	-13.0	0.09090909090909091	std
ENSG00000047410	EUR	-4.8	0.0014512274591112857	std
ENSG00000048707	EUR	-3.057	0.00041987604216218614	std
ENSG00000048707	EUR	-2.859375	0.0007592270602513911	emkt1
ENSG00000048707	EUR	-2.859375	0.0007592270602513911	emkt2
ENSG00000048707	EUR	-0.1875	0.9999999999999925	fww1
ENSG00000048707	EUR	-0.1875	0.9999999999999925	fww2
ENSG00000048707	EUR	-0.188	0.8170435218199331	imp1
ENSG00000048707	EUR	-0.188	0.8170435218199331	imp2
ENSG00000049089	EUR	-0.719	0.6891304347826102	std
ENSG00000049239	EUR	-0.558	0.5511704258656986	std
ENSG00000049239	EUR	-0.2980769230769229	0.7631037223084143	emkt1
ENSG00000049239	EUR	-0.125	1.0	emkt2
ENSG00000049239	EUR	0.15625	0.9999999999999969	fww1
ENSG00000049239	EUR	0.71875	0.36021872863978144	fww2
ENSG00000049239	EUR	0.156	0.7535143887902926	imp1
ENSG00000049239	EUR	0.719	0.14107032505252634	imp2
ENSG00000049246	EUR	-1.175	0.11059876113351776	std
ENSG00000049246	EUR	-0.8750000000000002	0.24047198096329686	emkt1
ENSG00000049246	EUR	-0.8750000000000002	0.24047198096329686	emkt2
ENSG00000049246	EUR	0.09999999999999998	1.0	fww1
ENSG00000049246	EUR	0.55	0.6060037523452209	fww2
ENSG00000049246	EUR	0.1	1.0	imp1
ENSG00000049246	EUR	0.55	0.25273626889485457	imp2
ENSG00000049247	EUR	-8.0	0.22222222222222196	std
ENSG00000050628	EUR	-0.5	1.0	std
ENSG00000050628	EUR	-0.16666666666666674	1.0	emkt1
ENSG00000050628	EUR	0.5	1.0	fww1
ENSG00000050628	EUR	0.5	0.6223776223776244	imp1
ENSG00000053371	EUR	0.467	0.9999999999999996	std
ENSG00000054267	EUR	-0.111	1.0	std
ENSG00000054277	EUR	-0.354	0.7207706630555645	std
ENSG00000054277	EUR	-0.35416666666666674	0.7207706630555656	emkt1
ENSG00000054277	EUR	-0.25	0.9999999999999897	emkt2
ENSG00000054277	EUR	-0.6666666666666667	1.0	fww1
ENSG00000054277	EUR	0.16666666666666663	1.0	fww2
ENSG00000054277	EUR	-0.667	0.7077387573494275	imp1
ENSG00000054277	EUR	0.167	0.999999999999998	imp2
ENSG00000054282	EUR	-0.116	0.9999999999999737	std
ENSG00000054282	EUR	0.04347826086956519	1.0	emkt1
ENSG00000054282	EUR	0.04347826086956519	1.0	emkt2
ENSG00000054282	EUR	0.5217391304347826	1.0	fww1
ENSG00000054282	EUR	0.5217391304347826	1.0	fww2
ENSG00000054282	EUR	0.522	0.3995442480875693	imp1
ENSG00000054282	EUR	0.522	0.3995442480875693	imp2
ENSG00000054392	EUR	-2.733	0.2137568986404637	std
ENSG00000054392	EUR	-2.1999999999999997	0.3869969040247683	emkt1
ENSG00000054392	EUR	-1.6666666666666665	0.56043956043956	fww1
ENSG00000054392	EUR	-1.667	0.38699690402476994	imp1
ENSG00000054523	EUR	-5.476	0.007969453200188662	std
ENSG00000055732	EUR	-2.5	0.5384615384615379	std
ENSG00000057468	EUR	-0.5	0.6968299905774673	std
ENSG00000057468	EUR	-0.16666666666666674	1.0	emkt1
ENSG00000057468	EUR	-0.16666666666666674	1.0	emkt2
ENSG00000057468	EUR	0.5	1.0	fww1
ENSG00000057468	EUR	0.5	1.0	fww2
ENSG00000057468	EUR	0.5	0.6499166468206747	imp1
ENSG00000057468	EUR	0.5	0.6499166468206747	imp2
ENSG00000058085	EUR	0.327	0.7567667141094859	std
ENSG00000058453	EUR	-5.358	5.398725228740902e-07	std
ENSG00000058668	EUR	-10.111	0.023088089654806056	std
ENSG00000058799	EUR	-4.0	0.46428571428571436	std
ENSG00000058804	EUR	-0.143	0.9999999999999991	std
ENSG00000059588	EUR	0.014	1.0	std
ENSG00000059588	EUR	0.13043478260869568	0.805130194819005	emkt1
ENSG00000059588	EUR	0.13043478260869568	0.805130194819005	emkt2
ENSG00000059588	EUR	0.4666666666666667	0.6760304081183421	fww1
ENSG00000059588	EUR	0.4666666666666667	0.6760304081183421	fww2
ENSG00000059588	EUR	0.467	0.2838904587978838	imp1
ENSG00000059588	EUR	0.467	0.2838904587978838	imp2
ENSG00000060656	EUR	-3.667	0.09150886630948031	std
ENSG00000060656	EUR	-3.666666666666667	0.09150886630948042	emkt1
ENSG00000060656	EUR	-5.0	0.3499999999999994	fww1
ENSG00000060656	EUR	-5.0	0.026418685578551655	imp1
ENSG00000060688	EUR	-7.167	0.06977851869492778	std
ENSG00000060718	EUR	-16.188	4.834357378167689e-06	std
ENSG00000060718	EUR	-9.9375	0.00033781684424484266	emkt1
ENSG00000060718	EUR	-13.0625	3.303417310167376e-05	emkt2
ENSG00000060718	EUR	-3.6875	0.11594898223218839	fww1
ENSG00000060718	EUR	-5.25	0.14222873900293181	fww2
ENSG00000060718	EUR	-3.688	0.054853783977902866	imp1
ENSG00000060718	EUR	-5.25	0.0140039116997547	imp2
ENSG00000064703	EUR	-0.5	0.6749038068378355	std
ENSG00000064703	EUR	-0.10000000000000009	0.9999999999999982	emkt1
ENSG00000064703	EUR	-0.10000000000000009	0.9999999999999982	emkt2
ENSG00000064703	EUR	0.5	0.9999999999999991	fww1
ENSG00000064703	EUR	0.5	0.9999999999999991	fww2
ENSG00000064703	EUR	0.5	0.6499166468206737	imp1
ENSG00000064703	EUR	0.5	0.6499166468206737	imp2
ENSG00000064886	EUR	0.125	1.0	std
ENSG00000065183	EUR	-0.19	0.9999999999999999	std
ENSG00000065183	EUR	0.04761904761904767	0.9999999999999987	emkt1
ENSG00000065183	EUR	0.5833333333333333	0.9999999999999999	fww1
ENSG00000065183	EUR	0.583	0.3869969040247705	imp1
ENSG00000065243	EUR	0.6	0.5920745920745919	std
ENSG00000065526	EUR	-0.493	0.2841776323184707	std
ENSG00000065526	EUR	-0.5416666666666665	0.2812679269370159	emkt1
ENSG00000065526	EUR	-0.5416666666666665	0.2812679269370159	emkt2
ENSG00000065526	EUR	-1.3125	0.5992287055667382	fww1
ENSG00000065526	EUR	-1.3125	0.5992287055667382	fww2
ENSG00000065526	EUR	-1.312	0.01777608540814826	imp1
ENSG00000065526	EUR	-1.312	0.01777608540814826	imp2
ENSG00000065600	EUR	-0.067	1.0	std
ENSG00000065978	EUR	-0.5	0.9999999999999991	std
ENSG00000066056	EUR	-1.667	0.2831205746871874	std
ENSG00000066135	EUR	-1.857	0.26354191325390064	std
ENSG00000066135	EUR	-1.8571428571428568	0.26354191325389925	emkt1
ENSG00000066135	EUR	-1.8571428571428568	0.26354191325389925	emkt2
ENSG00000066135	EUR	-1.5	0.9999999999999976	fww1
ENSG00000066135	EUR	-1.5	0.9999999999999976	fww2
ENSG00000066135	EUR	-1.5	0.4400711924739377	imp1
ENSG00000066135	EUR	-1.5	0.4400711924739377	imp2
ENSG00000066136	EUR	-17.0	0.0878787878787878	std
ENSG00000066136	EUR	-2.0	0.9999999999999993	emkt1
ENSG00000066136	EUR	-2.0	0.9999999999999993	fww1
ENSG00000066136	EUR	-2.0	0.9999999999999993	imp1
ENSG00000066185	EUR	-7.0	0.24242424242424218	std
ENSG00000066185	EUR	-1.0	1.0	emkt1
ENSG00000066185	EUR	-1.0	1.0	fww1
ENSG00000066185	EUR	-1.0	1.0	imp1
ENSG00000066279	EUR	0.314	0.5072144047174598	std
ENSG00000066279	EUR	0.5159663865546218	0.17210537149659336	emkt1
ENSG00000066279	EUR	0.4756302521008403	0.180499901079154	emkt2
ENSG00000066279	EUR	0.8857142857142857	0.011157396063056072	fww1
ENSG00000066279	EUR	0.8628571428571429	0.025965858041329292	fww2
ENSG00000066279	EUR	0.886	7.038943340277207e-05	imp1
ENSG00000066279	EUR	0.863	0.00021096903214621346	imp2
ENSG00000066294	EUR	0.667	0.5757575757575748	std
ENSG00000066322	EUR	-2.0	0.9999999999999993	std
ENSG00000066557	EUR	-2.556	0.33220211161387747	std
ENSG00000067208	EUR	-1.2	0.6243550051599591	std
ENSG00000067208	EUR	-0.8	0.6424148606811162	emkt1
ENSG00000067208	EUR	-1.2000000000000002	0.6243550051599585	emkt2
ENSG00000067208	EUR	0.0	0.999999999999997	fww1
ENSG00000067208	EUR	-1.0	0.9999999999999988	fww2
ENSG00000067208	EUR	0.0	1.0	imp1
ENSG00000067208	EUR	-1.0	0.63106295149639	imp2
ENSG00000067334	EUR	-2.6	0.3359133126934998	std
ENSG00000067334	EUR	-1.0	0.6328671328671347	emkt1
ENSG00000067334	EUR	-1.0	0.6328671328671347	emkt2
ENSG00000067334	EUR	0.33333333333333337	0.9999999999999979	fww1
ENSG00000067334	EUR	0.33333333333333337	0.9999999999999979	fww2
ENSG00000067334	EUR	0.333	0.9999999999999996	imp1
ENSG00000067334	EUR	0.333	0.9999999999999996	imp2
ENSG00000067533	EUR	0.25	1.0	std
ENSG00000067606	EUR	0.0	1.0	std
ENSG00000067704	EUR	-5.75	0.028620367235736747	std
ENSG00000069248	EUR	-0.574	0.7129772987670615	std
ENSG00000069248	EUR	-0.38888888888888906	0.7210233592880941	emkt1
ENSG00000069248	EUR	-0.4814814814814814	0.7158571252008386	emkt2
ENSG00000069248	EUR	0.16666666666666663	0.9999999999999994	fww1
ENSG00000069248	EUR	0.16666666666666663	1.0	fww2
ENSG00000069248	EUR	0.167	1.0	imp1
ENSG00000069248	EUR	0.167	1.0	imp2
ENSG00000069424	EUR	-0.925	0.47191363995421415	std
ENSG00000069424	EUR	-0.75	0.7073807182430227	emkt1
ENSG00000069424	EUR	-0.75	0.7073807182430227	emkt2
ENSG00000069424	EUR	0.125	0.9999999999999993	fww1
ENSG00000069424	EUR	0.125	0.9999999999999993	fww2
ENSG00000069424	EUR	0.125	0.999999999999998	imp1
ENSG00000069424	EUR	0.125	0.999999999999998	imp2
ENSG00000069702	EUR	-0.389	0.744132583519338	std
ENSG00000069712	EUR	-0.224	1.0	std
ENSG00000069712	EUR	-0.03529411764705892	1.0	emkt1
ENSG00000069712	EUR	-0.03529411764705892	1.0	emkt2
ENSG00000069712	EUR	0.5294117647058824	0.9999999999999969	fww1
ENSG00000069712	EUR	0.5294117647058824	0.9999999999999969	fww2
ENSG00000069712	EUR	0.529	0.4437072938185243	imp1
ENSG00000069712	EUR	0.529	0.4437072938185243	imp2
ENSG00000070785	EUR	0.595	0.2689951479928148	std
ENSG00000070886	EUR	-2.429	0.03365432623874522	std
ENSG00000070886	EUR	-2.142857142857143	0.05704682827338544	emkt1
ENSG00000070886	EUR	-2.142857142857143	0.05704682827338544	emkt2
ENSG00000070886	EUR	0.0	0.9999999999999936	fww1
ENSG00000070886	EUR	0.0	0.9999999999999936	fww2
ENSG00000070886	EUR	0.0	1.0	imp1
ENSG00000070886	EUR	0.0	1.0	imp2
ENSG00000072694	EUR	-1.667	0.9999999999999969	std
ENSG00000073756	EUR	0.25	1.0	std
ENSG00000074964	EUR	-1.104	0.16068934447727504	std
ENSG00000074964	EUR	-0.43478260869565233	0.6173548090420953	emkt1
ENSG00000074964	EUR	0.725	0.40075429956876996	fww1
ENSG00000074964	EUR	0.725	0.04907123614434473	imp1
ENSG00000075151	EUR	-1.0	0.34233842102488093	std
ENSG00000075391	EUR	-3.333	0.1891824422716857	std
ENSG00000076258	EUR	-2.889	0.34156040038393204	std
ENSG00000076356	EUR	-24.421	7.875350868370483e-05	std
ENSG00000076356	EUR	-24.42105263157895	7.875350868370416e-05	emkt1
ENSG00000076356	EUR	-24.42105263157895	7.875350868370416e-05	emkt2
ENSG00000076356	EUR	-22.0	0.008620689655172448	fww1
ENSG00000076356	EUR	-22.0	0.04517704517704528	fww2
ENSG00000076356	EUR	-22.0	0.00017329756238426195	imp1
ENSG00000076356	EUR	-22.0	0.00017329756238426195	imp2
ENSG00000076864	EUR	-6.857	0.059106010277246136	std
ENSG00000076864	EUR	-6.142857142857143	0.11399770004690483	emkt1
ENSG00000076864	EUR	-6.142857142857143	0.11399770004690483	emkt2
ENSG00000076864	EUR	-4.0	0.39560439560439503	fww1
ENSG00000076864	EUR	-4.0	0.39560439560439503	fww2
ENSG00000076864	EUR	-4.0	0.20926813268303757	imp1
ENSG00000076864	EUR	-4.0	0.20926813268303757	imp2
ENSG00000077157	EUR	-4.25	0.0995327192661964	std
ENSG00000077254	EUR	-0.19	1.0	std
ENSG00000077522	EUR	-3.118	0.3874893672708231	std
ENSG00000077549	EUR	-4.0	0.4999999999999991	std
ENSG00000078618	EUR	-5.05	0.06724460350469812	std
ENSG00000078808	EUR	0.337	0.7200862201598346	std
ENSG00000078900	EUR	0.347	0.5519570400180811	std
ENSG00000079277	EUR	-0.111	0.9999999999999898	std
ENSG00000079277	EUR	-0.19047619047619047	0.9999999999999967	emkt1
ENSG00000079277	EUR	-0.19047619047619047	0.9999999999999967	emkt2
ENSG00000079277	EUR	-0.6666666666666667	1.0	fww1
ENSG00000079277	EUR	-0.6666666666666667	1.0	fww2
ENSG00000079277	EUR	-0.667	0.4912945158768962	imp1
ENSG00000079277	EUR	-0.667	0.4912945158768962	imp2
ENSG00000079335	EUR	0.829	0.17698658410732762	std
ENSG00000079739	EUR	0.0	0.999999999999999	std
ENSG00000080910	EUR	-4.625	0.17902463669054022	std
ENSG00000081019	EUR	-2.333	0.6126160990712104	std
ENSG00000081026	EUR	-0.048	0.9999999999999969	std
ENSG00000081237	EUR	-0.161	0.999999999999994	std
ENSG00000081237	EUR	-0.08333333333333326	0.9999999999999939	emkt1
ENSG00000081237	EUR	-0.08333333333333326	0.9999999999999939	emkt2
ENSG00000081237	EUR	0.45833333333333337	1.0	fww1
ENSG00000081237	EUR	0.45833333333333337	1.0	fww2
ENSG00000081237	EUR	0.458	0.3554490266982349	imp1
ENSG00000081237	EUR	0.458	0.3554490266982349	imp2
ENSG00000081248	EUR	-2.3	0.007143391747354018	std
ENSG00000081248	EUR	-1.2999999999999998	0.08081411045668017	emkt1
ENSG00000081248	EUR	-1.4	0.05424082531792161	emkt2
ENSG00000081248	EUR	0.4285714285714286	0.7012241034356586	fww1
ENSG00000081248	EUR	0.6666666666666667	0.414230292078107	fww2
ENSG00000081248	EUR	0.429	0.27661577185568403	imp1
ENSG00000081248	EUR	0.667	0.0866802098892009	imp2
ENSG00000081277	EUR	-21.857	0.002397725868248637	std
ENSG00000081277	EUR	-20.428571428571427	0.0023977258682486504	emkt1
ENSG00000081277	EUR	-9.0	0.2948717948717942	fww1
ENSG00000081277	EUR	-9.0	0.04210526315789462	imp1
ENSG00000081692	EUR	-1.667	0.25153319742113994	std
ENSG00000081985	EUR	-4.806	0.011908469435803511	std
ENSG00000082497	EUR	-0.5	1.0	std
ENSG00000082512	EUR	-1.917	0.37422600619195184	std
ENSG00000083444	EUR	-1.414	0.22332888767554748	std
ENSG00000083444	EUR	-0.8571428571428572	0.5231070892917334	emkt1
ENSG00000083444	EUR	-0.8571428571428572	0.5231070892917334	emkt2
ENSG00000083444	EUR	0.38095238095238093	0.9999999999999946	fww1
ENSG00000083444	EUR	0.38095238095238093	0.9999999999999946	fww2
ENSG00000083444	EUR	0.381	0.7005932517612105	imp1
ENSG00000083444	EUR	0.381	0.7005932517612105	imp2
ENSG00000084072	EUR	-1.333	1.0	std
ENSG00000084073	EUR	-1.0	0.9999999999999996	std
ENSG00000084636	EUR	-1.333	0.1613602968042926	std
ENSG00000084636	EUR	-0.9166666666666667	0.3884051554306082	emkt1
ENSG00000084636	EUR	-0.9166666666666667	0.3884051554306082	emkt2
ENSG00000084636	EUR	0.5833333333333334	0.6161312371838663	fww1
ENSG00000084636	EUR	0.5833333333333334	0.6161312371838663	fww2
ENSG00000084636	EUR	0.583	0.3071237453884812	imp1
ENSG00000084636	EUR	0.583	0.3071237453884812	imp2
ENSG00000084652	EUR	-0.25	0.9999999999999983	std
ENSG00000085433	EUR	-1.667	0.600399600399601	std
ENSG00000085465	EUR	-0.8	0.5345971370038037	std
ENSG00000085465	EUR	-0.53	0.5463536180212332	emkt1
ENSG00000085465	EUR	-0.53	0.5463536180212332	emkt2
ENSG00000085465	EUR	-0.125	0.9999999999999962	fww1
ENSG00000085465	EUR	-0.125	0.9999999999999962	fww2
ENSG00000085465	EUR	-0.125	1.0	imp1
ENSG00000085465	EUR	-0.125	1.0	imp2
ENSG00000085491	EUR	0.2	0.9999999999999991	std
ENSG00000085552	EUR	-0.961	0.2944735780569751	std
ENSG00000085831	EUR	-0.667	0.5096000386903243	std
ENSG00000085832	EUR	-0.633	0.6950975905236245	std
ENSG00000085832	EUR	-0.6333333333333333	0.6950975905236245	emkt1
ENSG00000085832	EUR	-0.6333333333333333	0.6950975905236245	emkt2
ENSG00000085832	EUR	-0.3999999999999999	1.0	fww1
ENSG00000085832	EUR	-0.3999999999999999	1.0	fww2
ENSG00000085832	EUR	-0.4	0.9999999999999999	imp1
ENSG00000085832	EUR	-0.4	0.9999999999999999	imp2
ENSG00000085840	EUR	-0.312	0.7485778325600335	std
ENSG00000085998	EUR	-9.0	0.03806948200540852	std
ENSG00000086015	EUR	-3.812	0.017509397389101577	std
ENSG00000086015	EUR	-3.125	0.022655224801113313	emkt1
ENSG00000086015	EUR	-3.125	0.022655224801113313	emkt2
ENSG00000086015	EUR	-0.4666666666666668	1.0	fww1
ENSG00000086015	EUR	-0.4666666666666668	1.0	fww2
ENSG00000086015	EUR	-0.467	0.7464195722702431	imp1
ENSG00000086015	EUR	-0.467	0.7464195722702431	imp2
ENSG00000086619	EUR	-0.25	1.0	std
ENSG00000088035	EUR	-0.312	1.0	std
ENSG00000088280	EUR	-3.167	0.09109821723837239	std
ENSG00000090020	EUR	0.733	0.05968700641035771	std
ENSG00000090273	EUR	-7.0	0.11813186813186838	std
ENSG00000090432	EUR	0.143	1.0	std
ENSG00000090686	EUR	-1.333	0.6570197873199618	std
ENSG00000090686	EUR	-1.333333333333333	0.6570197873199619	emkt1
ENSG00000090686	EUR	-2.5	0.4909090909090911	fww1
ENSG00000090686	EUR	-2.5	0.23112128146452893	imp1
ENSG00000091483	EUR	0.167	0.9999999999999994	std
ENSG00000092607	EUR	-2.5	0.22829452146991558	std
ENSG00000092621	EUR	-4.333	0.29292929292929265	std
ENSG00000092850	EUR	-0.75	0.6436651583710423	std
ENSG00000092853	EUR	-6.6	0.1348614225748931	std
ENSG00000092978	EUR	-1.5	0.5757575757575755	std
ENSG00000094963	EUR	-4.2	0.15014562096941886	std
ENSG00000094963	EUR	-3.0	0.3310482087571885	emkt1
ENSG00000094963	EUR	-3.0	0.3310482087571885	emkt2
ENSG00000094963	EUR	-1.0	0.9999999999999977	fww1
ENSG00000094963	EUR	-1.0	0.9999999999999977	fww2
ENSG00000094963	EUR	-1.0	0.6328671328671347	imp1
ENSG00000094963	EUR	-1.0	0.6328671328671347	imp2
ENSG00000094975	EUR	0.143	0.9999999999999931	std
ENSG00000094975	EUR	0.3142857142857143	0.7193387177378987	emkt1
ENSG00000094975	EUR	0.19999999999999996	0.9999999999999913	emkt2
ENSG00000094975	EUR	0.8	0.5147058823529395	fww1
ENSG00000094975	EUR	0.6	0.9999999999999979	fww2
ENSG00000094975	EUR	0.8	0.09530219410418615	imp1
ENSG00000094975	EUR	0.6	0.440071192473938	imp2
ENSG00000097021	EUR	-0.25	1.0	std
ENSG00000097033	EUR	-2.333	0.5454545454545454	std
ENSG00000097046	EUR	0.952	0.06666666666666655	std
ENSG00000097096	EUR	-2.208	0.07614972630118509	std
